orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;projeto_atividade_codigo;projeto_atividade_nome;conta_despesa_codigo;conta_despesa_nome;fonte_seq;fonte_grupo;fonte_codigo;fonte_detalhe;fonte_descricao;valor_autorizado;valor_atualizado;liquido_empenhado;saldo_atual
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.1.90.16.00.00;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;02380;E;00101;0101/02/01/00/00;Fundeb 70%;20000.00;20000.00;0.00;20000.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.1.90.94.00.00;INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;02390;E;00101;0101/02/01/00/00;Fundeb 70%;20000.00;20000.00;0.00;20000.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.43.00.00;SUBVENÇÕES SOCIAIS;02400;E;00102;0102/02/01/00/00;Fundeb 30%;670000.00;653000.00;652500.00;500.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.43.00.00;SUBVENÇÕES SOCIAIS;02410;E;00103;0103/01/01/00/00;5% sobre Transferências Constitucionais FUNDEB;295750.00;335750.00;335000.00;750.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.43.00.00;SUBVENÇÕES SOCIAIS;02420;E;00104;0104/01/01/00/00;Demais Impostos Vinculados à Educação Básica;604250.00;353250.00;352659.05;590.95
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.43.00.00;SUBVENÇÕES SOCIAIS;02430;E;01039;1039/02/01/00/00;Transferências do FUNDEB - Complementação da União - VAAT, máximo de 30% estabel;200000.00;151732.30;40000.00;111732.30
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.43.00.00;SUBVENÇÕES SOCIAIS;02431;E;01040;1040/02/01/00/00;Transferências do FUNDEB - Complementação da União - VAAR;0.00;76798.90;76798.90;0.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.50.92.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;02440;E;00104;0104/01/01/00/00;Demais Impostos Vinculados à Educação Básica;50000.00;50000.00;0.00;50000.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.90.30.00.00;MATERIAL DE CONSUMO;02450;E;00102;0102/02/01/00/00;Fundeb 30%;5000.00;10000.00;5958.65;4041.35
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.90.30.00.00;MATERIAL DE CONSUMO;02460;E;00103;0103/01/01/00/00;5% sobre Transferências Constitucionais FUNDEB;5000.00;5000.00;0.00;5000.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.90.30.00.00;MATERIAL DE CONSUMO;02470;E;00104;0104/01/01/00/00;Demais Impostos Vinculados à Educação Básica;5000.00;24000.00;24000.00;0.00
08;SECRETARIA DA EDUCAÇÃO;002;DEPARTAMENTO DE DESENVOLVIMENTO ESCOLAR;12.365.0012.2051;Manutenção das Atividades dos Centros Municipais de Educação Infantil - Creche;3.3.90.30.00.00;MATERIAL DE CONSUMO;02472;E;00896;1006/03/99/01/02;REPASSE MEC - APOIO A CRECHES - BRC;0.00;0.00;0.00;0.00
